station,date,avgTemp,maxTemp,minTemp
KDTW,20030721,70,75,64
KDTW,20030722,70,78,62
KDTW,20030723,69,79,60
KDTW,20030724,70,82,59
KDTW,20030725,72,82,61
KDTW,20030726,71,80,62
KDTW,20030727,78,87,71
KDTW,20030728,70,78,62
KDTW,20030729,70,81,60
KDTW,20030730,71,81,61
KDTW,20030731,74,84,64
KDTW,20030801,74,86,64
KDTW,20030802,72,81,64
KDTW,20030803,70,75,66
KDTW,20030804,70,80,60
KDTW,20030805,72,81,64
KDTW,20030806,73,82,64
KDTW,20030807,75,84,66
KDTW,20030808,73,82,66
KDTW,20030809,72,82,64
KDTW,20030810,70,78,63
KDTW,20030811,72,79,66
KDTW,20030812,74,82,68
KDTW,20030813,74,84,64
KDTW,20030814,78,87,68
KDTW,20030815,76,82,71
KDTW,20030816,80,89,69
KDTW,20030817,70,79,63
KDTW,20030818,68,79,57
KDTW,20030819,72,81,62
KDTW,20030820,73,82,64
KDTW,20030821,78,91,66
KDTW,20030822,76,82,66
KDTW,20030823,70,80,61
KDTW,20030824,67,77,59
KDTW,20030825,76,88,64
KDTW,20030826,78,87,69
KDTW,20030827,75,84,66
KDTW,20030828,68,78,57
KDTW,20030829,76,79,70
KDTW,20030830,66,73,59
KDTW,20030831,66,75,59
KDTW,20030901,60,63,57
KDTW,20030902,66,75,60
KDTW,20030903,68,77,60
KDTW,20030904,64,70,59
KDTW,20030905,63,72,55
KDTW,20030906,64,75,53
KDTW,20030907,68,81,57
KDTW,20030908,69,77,61
KDTW,20030909,68,77,59
KDTW,20030910,68,78,59
KDTW,20030911,70,80,60
KDTW,20030912,70,77,64
KDTW,20030913,70,79,62
KDTW,20030914,72,82,62
KDTW,20030915,65,73,55
KDTW,20030916,65,77,53
KDTW,20030917,68,81,57
KDTW,20030918,68,75,62
KDTW,20030919,67,77,57
KDTW,20030920,58,70,48
KDTW,20030921,60,71,50
KDTW,20030922,62,66,57
KDTW,20030923,60,66,51
KDTW,20030924,60,71,48
KDTW,20030925,55,62,48
KDTW,20030926,54,66,45
KDTW,20030927,58,66,52
KDTW,20030928,52,60,46
KDTW,20030929,48,57,42
KDTW,20030930,46,55,39
KDTW,20031001,46,54,36
KDTW,20031002,42,52,33
KDTW,20031003,44,54,35
KDTW,20031004,46,53,41
KDTW,20031005,44,55,34
KDTW,20031006,46,59,36
KDTW,20031007,53,69,37
KDTW,20031008,64,80,50
KDTW,20031009,62,73,52
KDTW,20031010,65,73,57
KDTW,20031011,64,73,55
KDTW,20031012,62,69,52
KDTW,20031013,56,70,42
KDTW,20031014,50,54,48
KDTW,20031015,50,59,43
KDTW,20031016,50,57,43
KDTW,20031017,44,57,33
KDTW,20031018,51,60,43
KDTW,20031019,50,59,42
KDTW,20031020,57,75,39
KDTW,20031021,56,66,46
KDTW,20031022,44,66,39
KDTW,20031023,41,48,36
KDTW,20031024,47,55,39
KDTW,20031025,49,52,46
KDTW,20031026,48,55,41
KDTW,20031027,42,46,37
KDTW,20031028,42,48,37
KDTW,20031029,41,46,36
KDTW,20031030,53,64,42
KDTW,20031031,64,72,55
KDTW,20031101,54,57,51
KDTW,20031102,56,62,51
KDTW,20031103,52,57,48
KDTW,20031104,62,75,48
KDTW,20031105,54,64,44
KDTW,20031106,42,48,34
KDTW,20031107,37,46,28
KDTW,20031108,30,36,24
KDTW,20031109,31,41,21
KDTW,20031110,34,46,22
KDTW,20031111,50,57,42
KDTW,20031112,54,63,42
KDTW,20031113,34,39,30
KDTW,20031114,37,46,28
KDTW,20031115,40,42,39
KDTW,20031116,43,45,41
KDTW,20031117,46,48,44
KDTW,20031118,53,60,46
KDTW,20031119,51,59,41
KDTW,20031120,45,57,33
KDTW,20031121,49,57,41
KDTW,20031122,48,54,41
KDTW,20031123,58,66,51
KDTW,20031124,44,60,28
KDTW,20031125,32,37,26
KDTW,20031126,40,46,33
KDTW,20031127,40,45,34
KDTW,20031128,38,43,33
KDTW,20031129,34,39,30
KDTW,20031130,41,48,34
KDTW,20031201,38,43,30
KDTW,20031202,30,36,25
KDTW,20031203,28,36,21
KDTW,20031204,34,42,27
KDTW,20031205,34,37,30
KDTW,20031206,30,34,26
KDTW,20031207,26,33,19
KDTW,20031208,30,37,24
KDTW,20031209,37,39,35
KDTW,20031210,42,46,39
KDTW,20031211,36,46,25
KDTW,20031212,24,28,19
KDTW,20031213,22,28,16
KDTW,20031214,30,32,28
KDTW,20031215,29,30,28
KDTW,20031216,37,44,30
KDTW,20031217,29,32,26
KDTW,20031218,28,30,26
KDTW,20031219,29,32,26
KDTW,20031220,24,30,19
KDTW,20031221,34,43,25
KDTW,20031222,42,46,37
KDTW,20031223,38,41,34
KDTW,20031224,32,35,30
KDTW,20031225,29,30,28
KDTW,20031226,32,41,24
KDTW,20031227,34,44,25
KDTW,20031228,42,50,33
KDTW,20031229,42,46,39
KDTW,20031230,34,37,30
KDTW,20031231,38,46,30
KDTW,20040101,31,39,23
KDTW,20040102,47,57,39
KDTW,20040103,48,57,39
KDTW,20040104,32,37,28
KDTW,20040105,27,30,24
KDTW,20040106,16,24,9
KDTW,20040107,16,21,10
KDTW,20040108,18,25,10
KDTW,20040109,13,19,7
KDTW,20040110,12,17,6
KDTW,20040111,28,36,19
KDTW,20040112,34,37,30
KDTW,20040113,27,35,19
KDTW,20040114,21,26,16
KDTW,20040115,12,19,5
KDTW,20040116,10,17,3
KDTW,20040117,22,28,15
KDTW,20040118,24,30,18
KDTW,20040119,17,19,14
KDTW,20040120,12,17,3
KDTW,20040121,16,30,1
KDTW,20040122,17,33,1
KDTW,20040123,6,12,1
KDTW,20040124,8,15,1
KDTW,20040125,6,16,-5
KDTW,20040126,19,25,15
KDTW,20040127,26,33,19
KDTW,20040128,20,26,14
KDTW,20040129,10,14,7
KDTW,20040130,8,16,1
KDTW,20040131,11,19,3
KDTW,20040201,14,24,3
KDTW,20040202,24,33,14
KDTW,20040203,34,37,30
KDTW,20040204,22,28,17
KDTW,20040205,22,28,17
KDTW,20040206,32,36,28
KDTW,20040207,24,30,17
KDTW,20040208,18,28,8
KDTW,20040209,28,36,21
KDTW,20040210,24,30,19
KDTW,20040211,23,30,16
KDTW,20040212,26,30,21
KDTW,20040213,26,28,23
KDTW,20040214,28,35,21
KDTW,20040215,15,21,9
KDTW,20040216,15,23,7
KDTW,20040217,26,34,18
KDTW,20040218,28,36,19
KDTW,20040219,36,44,28
KDTW,20040220,40,48,33
KDTW,20040221,34,36,32
KDTW,20040222,34,39,30
KDTW,20040223,34,39,30
KDTW,20040224,31,35,25
KDTW,20040225,31,41,21
KDTW,20040226,34,39,28
KDTW,20040227,36,45,26
KDTW,20040228,37,51,23
KDTW,20040301,46,54,37
KDTW,20040302,50,54,45
KDTW,20040303,42,44,39
KDTW,20040304,44,50,39
KDTW,20040305,54,68,41
KDTW,20040306,40,44,36
KDTW,20040307,40,48,33
KDTW,20040308,34,37,28
KDTW,20040309,35,42,28
KDTW,20040310,35,45,25
KDTW,20040311,38,51,24
KDTW,20040312,24,26,21
KDTW,20040313,26,35,18
KDTW,20040314,37,46,28
KDTW,20040315,36,42,28
KDTW,20040316,26,28,25
KDTW,20040317,26,28,24
KDTW,20040318,32,39,26
KDTW,20040319,36,42,30
KDTW,20040320,46,57,36
KDTW,20040321,31,36,25
KDTW,20040322,26,35,18
KDTW,20040323,40,53,27
KDTW,20040324,42,48,35
KDTW,20040325,57,66,48
KDTW,20040326,58,62,55
KDTW,20040327,52,59,44
KDTW,20040328,48,55,42
KDTW,20040329,52,57,46
KDTW,20040330,46,50,42
KDTW,20040331,40,44,36
KDTW,20040401,42,50,35
KDTW,20040402,47,55,39
KDTW,20040403,46,57,35
KDTW,20040404,38,43,32
KDTW,20040405,35,46,24
KDTW,20040406,44,59,30
KDTW,20040407,47,57,39
KDTW,20040408,44,53,37
KDTW,20040409,46,55,36
KDTW,20040410,44,53,35
KDTW,20040411,41,48,36
KDTW,20040412,42,52,33
KDTW,20040413,40,48,33
KDTW,20040414,47,60,35
KDTW,20040415,50,59,41
KDTW,20040416,61,80,45
KDTW,20040417,66,77,55
KDTW,20040418,70,86,55
KDTW,20040419,66,80,50
KDTW,20040420,48,51,44
KDTW,20040421,58,72,46
KDTW,20040422,50,57,43
KDTW,20040423,54,64,43
KDTW,20040424,50,57,44
KDTW,20040425,60,73,46
KDTW,20040426,55,66,46
KDTW,20040427,40,44,37
KDTW,20040428,51,72,30
KDTW,20040429,70,81,59
KDTW,20040430,63,72,57
KDTW,20040501,52,75,41
KDTW,20040502,44,50,38
KDTW,20040503,41,48,34
KDTW,20040504,48,62,33
KDTW,20040505,56,63,48
KDTW,20040506,64,82,46
KDTW,20040507,60,64,48
KDTW,20040508,53,64,42
KDTW,20040509,66,80,52
KDTW,20040510,72,84,61
KDTW,20040511,64,73,55
KDTW,20040512,71,82,60
KDTW,20040513,73,80,66
KDTW,20040514,69,80,60
KDTW,20040515,55,59,50
KDTW,20040516,56,63,50
KDTW,20040517,63,77,51
KDTW,20040518,65,75,55
KDTW,20040519,58,68,50
KDTW,20040520,70,82,57
KDTW,20040521,64,70,55
KDTW,20040522,71,84,60
KDTW,20040523,74,82,66
KDTW,20040524,62,68,55
KDTW,20040525,58,64,51
KDTW,20040526,62,69,55
KDTW,20040527,62,75,48
KDTW,20040528,58,64,50
KDTW,20040529,54,64,44
KDTW,20040530,63,72,55
KDTW,20040531,67,78,57
KDTW,20040601,65,75,55
KDTW,20040602,62,68,55
KDTW,20040603,62,73,51
KDTW,20040604,58,71,46
KDTW,20040605,60,73,48
KDTW,20040606,68,79,57
KDTW,20040607,73,84,62
KDTW,20040608,78,90,66
KDTW,20040609,78,90,68
KDTW,20040610,64,70,59
KDTW,20040611,58,64,53
KDTW,20040612,65,73,57
KDTW,20040613,71,82,62
KDTW,20040614,73,82,64
KDTW,20040615,73,84,64
KDTW,20040616,70,75,66
KDTW,20040617,76,84,68
KDTW,20040618,74,80,69
KDTW,20040619,63,69,57
KDTW,20040620,60,72,50
KDTW,20040621,65,77,55
KDTW,20040622,67,75,59
KDTW,20040623,64,80,50
KDTW,20040624,64,75,54
KDTW,20040625,61,69,53
KDTW,20040626,63,73,53
KDTW,20040627,64,75,52
KDTW,20040628,64,73,57
KDTW,20040629,67,81,54
KDTW,20040630,72,84,59
KDTW,20040701,74,86,61
KDTW,20040702,72,82,61
KDTW,20040703,72,84,59
KDTW,20040704,77,84,72
KDTW,20040705,72,79,64
KDTW,20040706,72,86,59
KDTW,20040707,72,81,64
KDTW,20040708,64,71,60
KDTW,20040709,66,79,54
KDTW,20040710,74,84,66
KDTW,20040711,76,86,66
KDTW,20040712,75,84,68
KDTW,20040713,79,89,71
KDTW,20040714,70,75,66
KDTW,20040715,72,82,63
KDTW,20040716,71,84,60
KDTW,20040717,71,79,64
KDTW,20040718,72,81,62
KDTW,20040719,72,82,62
KDTW,20040720,74,86,64
KDTW,20040721,80,89,72
KDTW,20040722,80,91,69
KDTW,20040723,68,75,60
KDTW,20040724,64,75,53
KDTW,20040725,66,72,60
KDTW,20040726,68,75,62
KDTW,20040727,60,64,57
KDTW,20040728,69,82,57
KDTW,20040729,72,80,63
KDTW,20040730,72,75,68
KDTW,20040731,76,84,69
KDTW,20040801,71,82,60
KDTW,20040802,76,88,64
KDTW,20040803,76,87,66
KDTW,20040804,66,72,60
KDTW,20040805,66,73,57
KDTW,20040806,64,77,52
KDTW,20040807,66,78,55
KDTW,20040808,70,81,60
KDTW,20040809,72,81,62
KDTW,20040810,70,77,64
KDTW,20040811,65,73,57
KDTW,20040812,59,66,52
KDTW,20040813,62,70,57
KDTW,20040814,64,73,57
KDTW,20040815,64,73,55
KDTW,20040816,64,75,54
KDTW,20040817,70,80,60
KDTW,20040818,70,79,62
KDTW,20040819,67,72,63
KDTW,20040820,62,66,57
KDTW,20040821,62,72,54
KDTW,20040822,65,79,52
KDTW,20040823,70,81,60
KDTW,20040824,70,82,58
KDTW,20040825,78,87,70
KDTW,20040826,76,84,69
KDTW,20040827,80,87,73
KDTW,20040828,72,78,66
KDTW,20040829,64,69,61
KDTW,20040830,65,75,57
KDTW,20040831,68,79,57
KDTW,20040901,69,79,60
KDTW,20040902,71,81,62
KDTW,20040903,73,82,64
KDTW,20040904,74,81,68
KDTW,20040905,74,82,66
KDTW,20040906,77,84,70
KDTW,20040907,72,79,64
KDTW,20040908,65,70,60
KDTW,20040909,66,73,60
KDTW,20040910,65,77,55
KDTW,20040911,67,77,57
KDTW,20040912,70,82,57
KDTW,20040913,70,81,60
KDTW,20040914,74,82,66
KDTW,20040915,73,81,66
KDTW,20040916,72,81,63
KDTW,20040917,60,66,54
KDTW,20040918,62,73,50
KDTW,20040919,60,70,51
KDTW,20040920,62,75,51
KDTW,20040921,66,81,53
KDTW,20040922,69,84,54
KDTW,20040923,70,82,57
KDTW,20040924,70,80,60
KDTW,20040925,64,69,60
KDTW,20040926,65,73,55
KDTW,20040927,62,75,50
KDTW,20040928,60,66,53
KDTW,20040929,58,66,52
KDTW,20040930,58,73,45
KDTW,20041001,58,72,46
KDTW,20041002,55,64,44
KDTW,20041003,50,64,37
KDTW,20041004,50,57,42
KDTW,20041005,46,57,35
KDTW,20041006,55,73,37
KDTW,20041007,60,73,46
KDTW,20041008,63,79,48
KDTW,20041009,60,70,51
KDTW,20041010,52,64,42
KDTW,20041011,51,62,41
KDTW,20041012,52,63,42
KDTW,20041013,53,60,46
KDTW,20041014,56,62,50
KDTW,20041015,50,54,48
KDTW,20041016,44,46,41
KDTW,20041017,42,45,39
KDTW,20041018,44,50,39
KDTW,20041019,46,48,44
KDTW,20041020,50,55,46
KDTW,20041021,52,54,50
KDTW,20041022,52,55,50
KDTW,20041023,54,60,48
KDTW,20041024,56,61,53
KDTW,20041025,56,66,45
KDTW,20041026,52,60,44
KDTW,20041027,58,64,50
KDTW,20041028,55,63,48
KDTW,20041029,61,69,53
KDTW,20041030,65,75,55
KDTW,20041031,52,55,48
KDTW,20041101,46,51,41
KDTW,20041102,48,52,44
KDTW,20041103,44,50,39
KDTW,20041104,46,48,42
KDTW,20041105,46,52,39
KDTW,20041106,51,63,39
KDTW,20041107,50,60,39
KDTW,20041108,38,46,30
KDTW,20041109,34,41,28
KDTW,20041110,47,61,33
KDTW,20041111,44,53,35
KDTW,20041112,37,46,28
KDTW,20041113,36,43,30
KDTW,20041114,38,50,27
KDTW,20041115,38,48,27
KDTW,20041116,44,48,41
KDTW,20041117,50,54,46
KDTW,20041118,58,64,51
KDTW,20041119,50,53,46
KDTW,20041120,54,57,48
KDTW,20041121,44,48,39
KDTW,20041122,39,45,33
KDTW,20041123,46,52,39
KDTW,20041124,39,45,33
KDTW,20041125,31,34,28
KDTW,20041126,34,41,28
KDTW,20041127,44,48,41
KDTW,20041128,37,42,32
KDTW,20041129,34,39,28
KDTW,20041130,39,43,35
KDTW,20041201,38,44,33
KDTW,20041202,34,37,30
KDTW,20041203,32,35,28
KDTW,20041204,36,46,27
KDTW,20041205,36,42,30
KDTW,20041206,38,42,35
KDTW,20041207,50,59,42
KDTW,20041208,42,45,39
KDTW,20041209,42,45,39
KDTW,20041210,39,44,34
KDTW,20041211,33,36,30
KDTW,20041212,34,39,30
KDTW,20041213,28,33,21
KDTW,20041214,24,26,21
KDTW,20041215,26,34,19
KDTW,20041216,34,39,28
KDTW,20041217,26,30,23
KDTW,20041218,31,37,25
KDTW,20041219,15,27,3
KDTW,20041220,10,19,1
KDTW,20041221,31,43,19
KDTW,20041222,24,28,18
KDTW,20041223,19,23,12
KDTW,20041224,6,12,0
KDTW,20041225,8,18,-2
KDTW,20041226,16,19,12
KDTW,20041227,14,21,6
KDTW,20041228,26,35,16
KDTW,20041229,34,37,30
KDTW,20041230,39,46,33
KDTW,20041231,52,59,44
KDTW,20050101,34,39,28
KDTW,20050102,43,54,32
KDTW,20050103,37,39,35
KDTW,20050104,34,36,32
KDTW,20050105,28,32,23
KDTW,20050106,24,28,21
KDTW,20050107,22,28,17
KDTW,20050108,28,30,26
KDTW,20050109,31,34,28
KDTW,20050110,34,36,33
KDTW,20050111,32,34,30
KDTW,20050112,42,53,33
KDTW,20050113,45,57,33
KDTW,20050114,24,33,14
KDTW,20050115,18,23,12
KDTW,20050116,12,16,9
KDTW,20050117,10,14,5
KDTW,20050118,8,17,1
KDTW,20050119,22,30,15
KDTW,20050120,18,21,15
KDTW,20050121,12,15,8
KDTW,20050122,14,17,9
KDTW,20050123,8,16,0
KDTW,20050124,15,30,0
KDTW,20050125,30,35,25
KDTW,20050126,24,35,10
KDTW,20050127,8,16,1
KDTW,20050128,10,21,0
KDTW,20050129,24,32,15
KDTW,20050130,26,34,17
KDTW,20050131,24,30,17
KDTW,20050201,22,30,14
KDTW,20050202,18,25,10
KDTW,20050203,27,37,17
KDTW,20050204,27,37,17
KDTW,20050205,29,39,19
KDTW,20050206,34,42,26
KDTW,20050207,38,39,37
KDTW,20050208,34,37,30
KDTW,20050209,28,30,25
KDTW,20050210,22,28,17
KDTW,20050211,23,30,16
KDTW,20050212,36,45,28
KDTW,20050213,30,32,28
KDTW,20050214,40,48,33
KDTW,20050215,42,48,34
KDTW,20050216,30,34,26
KDTW,20050217,22,28,16
KDTW,20050218,16,21,12
KDTW,20050219,26,35,17
KDTW,20050220,30,33,26
KDTW,20050221,35,37,33
KDTW,20050222,32,35,30
KDTW,20050223,28,32,23
KDTW,20050224,23,28,17
KDTW,20050225,26,32,19
KDTW,20050226,24,30,17
KDTW,20050227,22,27,16
KDTW,20050228,32,37,26
KDTW,20050301,26,32,21
KDTW,20050302,18,23,12
KDTW,20050303,18,28,9
KDTW,20050304,24,35,12
KDTW,20050305,29,39,19
KDTW,20050306,38,48,28
KDTW,20050307,37,53,19
KDTW,20050308,20,24,15
KDTW,20050309,20,25,15
KDTW,20050310,23,32,14
KDTW,20050311,29,35,23
KDTW,20050312,30,34,23
KDTW,20050313,24,32,15
KDTW,20050314,28,36,19
KDTW,20050315,32,39,25
KDTW,20050316,29,39,19
KDTW,20050317,34,39,28
KDTW,20050318,32,35,28
KDTW,20050319,34,39,30
KDTW,20050320,37,39,35
KDTW,20050321,36,39,32
KDTW,20050322,40,46,33
KDTW,20050323,31,34,28
KDTW,20050324,38,46,30
KDTW,20050325,38,46,30
KDTW,20050326,36,46,26
KDTW,20050327,37,46,28
KDTW,20050328,48,59,36
KDTW,20050329,47,61,33
KDTW,20050330,54,66,41
KDTW,20050331,52,57,46
KDTW,20050401,46,55,36
KDTW,20050402,41,45,37
KDTW,20050403,47,57,37
KDTW,20050404,50,66,37
KDTW,20050405,60,77,45
KDTW,20050406,64,78,51
KDTW,20050407,54,62,45
KDTW,20050408,49,63,36
KDTW,20050409,50,64,37
KDTW,20050410,56,70,42
KDTW,20050411,53,61,46
KDTW,20050412,48,54,41
KDTW,20050413,50,60,39
KDTW,20050414,52,66,39
KDTW,20050415,50,63,37
KDTW,20050416,54,68,39
KDTW,20050417,58,73,44
KDTW,20050418,60,73,48
KDTW,20050419,66,82,50
KDTW,20050420,58,73,44
KDTW,20050421,46,55,37
KDTW,20050422,45,51,38
KDTW,20050423,39,45,33
KDTW,20050424,34,35,32
KDTW,20050425,49,62,35
KDTW,20050426,48,53,42
KDTW,20050427,46,51,40
KDTW,20050428,47,55,38
KDTW,20050429,50,57,43
KDTW,20050430,50,55,45
KDTW,20050501,46,55,37
KDTW,20050502,42,50,34
KDTW,20050503,40,47,32
KDTW,20050504,45,58,31
KDTW,20050505,51,61,41
KDTW,20050506,53,69,37
KDTW,20050507,61,73,48
KDTW,20050508,58,70,45
KDTW,20050509,66,78,54
KDTW,20050510,72,83,61
KDTW,20050511,59,70,48
KDTW,20050512,48,56,40
KDTW,20050513,56,66,45
KDTW,20050514,53,66,40
KDTW,20050515,51,56,46
KDTW,20050516,50,56,44
KDTW,20050517,55,63,47
KDTW,20050518,57,67,46
KDTW,20050519,57,60,53
KDTW,20050520,62,73,51
KDTW,20050521,62,77,47
KDTW,20050522,59,65,52
KDTW,20050523,57,62,52
KDTW,20050524,56,62,49
KDTW,20050525,61,75,47
KDTW,20050526,63,75,51
KDTW,20050527,62,75,48
KDTW,20050528,60,69,51
KDTW,20050529,61,71,51
KDTW,20050530,65,74,55
KDTW,20050531,66,77,54
KDTW,20050601,67,79,54
KDTW,20050602,68,77,59
KDTW,20050603,69,75,63
KDTW,20050604,72,83,61
KDTW,20050605,78,90,65
KDTW,20050606,76,86,66
KDTW,20050607,79,92,65
KDTW,20050608,81,91,70
KDTW,20050609,80,90,70
KDTW,20050610,80,91,69
KDTW,20050611,80,86,73
KDTW,20050612,79,84,74
KDTW,20050613,78,82,73
KDTW,20050614,79,89,68
KDTW,20050615,68,76,59
KDTW,20050616,63,71,55
KDTW,20050617,61,69,52
KDTW,20050618,64,70,57
KDTW,20050619,64,75,52
KDTW,20050620,67,79,54
KDTW,20050621,73,86,60
KDTW,20050622,71,82,59
KDTW,20050623,69,85,52
KDTW,20050624,80,93,66
KDTW,20050625,85,95,74
KDTW,20050626,81,90,71
KDTW,20050627,83,93,72
KDTW,20050628,80,89,70
KDTW,20050629,79,88,69
KDTW,20050630,78,87,68
KDTW,20050701,71,81,61
KDTW,20050702,65,76,54
KDTW,20050703,71,83,58
KDTW,20050704,80,92,67
KDTW,20050705,76,83,68
KDTW,20050706,69,75,63
KDTW,20050707,71,83,59
KDTW,20050708,73,82,63
KDTW,20050709,73,85,60
KDTW,20050710,76,88,64
KDTW,20050711,78,88,67
KDTW,20050712,81,91,71
KDTW,20050713,80,90,70
KDTW,20050714,81,89,73
KDTW,20050715,78,86,70
KDTW,20050716,78,80,75
KDTW,20050717,80,87,73
KDTW,20050718,80,88,72
KDTW,20050719,78,85,70
KDTW,20050720,77,88,65
KDTW,20050721,79,87,70
KDTW,20050722,80,88,71
KDTW,20050723,74,82,65
KDTW,20050724,80,91,69
KDTW,20050725,85,92,77
KDTW,20050726,78,90,66
KDTW,20050727,69,77,61
KDTW,20050728,68,78,58
KDTW,20050729,70,81,59
KDTW,20050730,71,81,61
KDTW,20050731,73,84,62
KDTW,20050801,78,89,67
KDTW,20050802,80,91,69
KDTW,20050803,81,91,71
KDTW,20050804,78,85,71
KDTW,20050805,77,85,68
KDTW,20050806,75,83,67
KDTW,20050807,75,85,64
KDTW,20050808,77,87,67
KDTW,20050809,80,90,69
KDTW,20050810,78,87,69
KDTW,20050811,76,81,71
KDTW,20050812,79,89,69
KDTW,20050813,76,83,69
KDTW,20050814,71,78,64
KDTW,20050815,73,80,65
KDTW,20050816,74,85,63
KDTW,20050817,75,85,65
KDTW,20050818,78,89,67
KDTW,20050819,80,89,70
KDTW,20050820,76,86,65
KDTW,20050821,75,85,64
KDTW,20050822,64,70,57
KDTW,20050823,67,74,60
KDTW,20050824,67,79,55
KDTW,20050825,70,80,60
KDTW,20050826,75,85,65
KDTW,20050827,76,85,67
KDTW,20050828,73,88,58
KDTW,20050829,76,86,65
KDTW,20050830,72,76,67
KDTW,20050831,73,80,66
KDTW,20050901,72,84,60
KDTW,20050902,72,83,60
KDTW,20050903,68,80,56
KDTW,20050904,67,78,56
KDTW,20050905,68,79,57
KDTW,20050906,71,82,59
KDTW,20050907,74,86,62
KDTW,20050908,73,80,66
KDTW,20050909,71,81,60
KDTW,20050910,70,83,57
KDTW,20050911,73,87,58
KDTW,20050912,76,91,61
KDTW,20050913,76,90,62
KDTW,20050914,75,81,69
KDTW,20050915,69,75,63
KDTW,20050916,61,66,56
KDTW,20050917,66,72,60
KDTW,20050918,68,79,56
KDTW,20050919,70,79,60
KDTW,20050920,71,80,61
KDTW,20050921,70,86,54
KDTW,20050922,74,88,60
KDTW,20050923,65,72,58
KDTW,20050924,65,73,56
KDTW,20050925,72,81,63
KDTW,20050926,65,75,55
KDTW,20050927,60,71,49
KDTW,20050928,64,78,50
KDTW,20050929,55,62,47
KDTW,20050930,55,69,40
KDTW,20051001,62,77,46
KDTW,20051002,66,79,53
KDTW,20051003,76,84,68
KDTW,20051004,74,84,64
KDTW,20051005,74,83,65
KDTW,20051006,68,83,52
KDTW,20051007,54,60,48
KDTW,20051008,52,57,46
KDTW,20051009,51,63,39
KDTW,20051010,55,58,51
KDTW,20051011,55,59,51
KDTW,20051012,59,63,55
KDTW,20051013,63,69,57
KDTW,20051014,64,74,54
KDTW,20051015,59,68,49
KDTW,20051016,53,60,45
KDTW,20051017,51,64,37
KDTW,20051018,59,70,48
KDTW,20051019,56,68,43
KDTW,20051020,49,59,39
KDTW,20051021,49,56,41
KDTW,20051022,48,56,39
KDTW,20051023,46,55,37
KDTW,20051024,45,52,38
KDTW,20051025,47,52,42
KDTW,20051026,43,51,35
KDTW,20051027,41,50,32
KDTW,20051028,44,53,35
KDTW,20051029,46,60,31
KDTW,20051030,50,67,33
KDTW,20051031,59,67,50
KDTW,20051101,49,54,43
KDTW,20051102,48,59,36
KDTW,20051103,60,71,49
KDTW,20051104,62,72,52
KDTW,20051105,57,64,50
KDTW,20051106,55,65,44
KDTW,20051107,48,59,37
KDTW,20051108,52,61,43
KDTW,20051109,58,70,45
KDTW,20051110,43,49,37
KDTW,20051111,43,56,29
KDTW,20051112,54,69,38
KDTW,20051113,56,66,46
KDTW,20051114,41,49,33
KDTW,20051115,53,63,42
KDTW,20051116,45,61,28
KDTW,20051117,28,32,23
KDTW,20051118,27,34,20
KDTW,20051119,44,53,34
KDTW,20051120,42,52,31
KDTW,20051121,40,44,35
KDTW,20051122,30,39,21
KDTW,20051123,27,36,18
KDTW,20051124,25,36,13
KDTW,20051125,20,27,13
KDTW,20051126,28,35,21
KDTW,20051127,41,48,34
KDTW,20051128,55,63,47
KDTW,20051129,41,50,32
KDTW,20051130,31,33,29
KDTW,20051201,30,32,27
KDTW,20051202,26,30,21
KDTW,20051203,24,27,20
KDTW,20051204,27,31,23
KDTW,20051205,23,27,19
KDTW,20051206,16,22,9
KDTW,20051207,16,23,8
KDTW,20051208,17,28,6
KDTW,20051209,24,28,19
KDTW,20051210,21,25,16
KDTW,20051211,28,33,22
KDTW,20051212,18,24,12
KDTW,20051213,22,28,16
KDTW,20051214,24,30,18
KDTW,20051215,32,34,29
KDTW,20051216,27,32,21
KDTW,20051217,19,25,12
KDTW,20051218,16,24,8
KDTW,20051219,14,20,7
KDTW,20051220,17,28,6
KDTW,20051221,24,26,22
KDTW,20051222,25,36,13
KDTW,20051223,35,38,32
KDTW,20051224,36,41,30
KDTW,20051225,35,36,33
KDTW,20051226,34,35,33
KDTW,20051227,34,35,32
KDTW,20051228,38,42,34
KDTW,20051229,37,39,34
KDTW,20051230,34,35,33
KDTW,20051231,35,36,33
KDTW,20060101,36,38,33
KDTW,20060102,38,40,36
KDTW,20060103,40,42,38
KDTW,20060104,42,45,38
KDTW,20060105,34,39,29
KDTW,20060106,25,29,20
KDTW,20060107,31,33,28
KDTW,20060108,36,41,30
KDTW,20060109,36,39,32
KDTW,20060110,33,38,27
KDTW,20060111,41,46,35
KDTW,20060112,43,53,33
KDTW,20060113,43,51,34
KDTW,20060114,29,34,24
KDTW,20060115,26,30,21
KDTW,20060116,31,35,27
KDTW,20060117,38,44,31
KDTW,20060118,29,35,23
KDTW,20060119,37,46,27
KDTW,20060120,46,55,37
KDTW,20060121,33,39,27
KDTW,20060122,31,37,24
KDTW,20060123,34,39,28
KDTW,20060124,34,38,29
KDTW,20060125,30,34,26
KDTW,20060126,29,35,22
KDTW,20060127,34,44,23
KDTW,20060128,43,51,34
KDTW,20060129,48,54,41
KDTW,20060130,40,46,33
KDTW,20060131,33,35,31
KDTW,20060201,39,49,28
KDTW,20060202,40,43,36
KDTW,20060203,38,43,32
KDTW,20060204,36,38,33
KDTW,20060205,30,33,26
KDTW,20060206,29,33,24
